company_car_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers,admin_id
99,2021-07-23 01:27:30,2021-04-29 18:24:49,2021-09-24 21:22:05,STICK,Yellow,26,DIESEL,http://dummyimage.com/133x129.png/5fa2dd/ffffff,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,2006,Explorer,8,263
100,2021-09-04 20:57:04,2021-02-14 20:38:34,2021-07-22 13:41:44,STICK,Teal,83,DIESEL,http://dummyimage.com/216x275.png/cc0000/ffffff,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,2003,Baja,6,972
101,2021-07-25 14:06:56,2021-04-12 10:02:04,2021-05-16 21:46:00,STICK,Green,82,GASOLINE,http://dummyimage.com/102x313.png/dddddd/000000,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,2012,Savana 3500,2,726
102,2021-08-27 23:37:04,2021-08-20 17:41:29,2021-08-20 02:41:56,AUTOMATIC,Blue,98,GAS,http://dummyimage.com/139x198.png/ff4444/ffffff,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,2008,RS4,1,108
103,2021-05-31 04:07:40,2021-03-19 10:35:38,2021-04-20 16:03:39,AUTOMATIC,Mauv,9,GASOLINE,http://dummyimage.com/223x111.png/cc0000/ffffff,ante ipsum primis in faucibus orci luctus et ultrices posuere,2008,Alpina B7,6,173
104,2021-03-16 12:13:58,2021-01-07 04:13:34,2021-06-21 03:07:45,STICK,Green,31,GASOLINE,http://dummyimage.com/146x264.png/ff4444/ffffff,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,2001,Vitara,10,290
105,2021-03-26 03:33:40,2021-03-29 07:22:12,2021-03-10 22:30:27,STICK,Pink,86,GAS,http://dummyimage.com/141x200.png/dddddd/000000,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,2011,MKX,7,253
106,2021-02-02 18:24:27,2021-05-03 17:45:45,2021-02-26 20:13:04,STICK,Turquoise,7,GAS,http://dummyimage.com/156x140.png/ff4444/ffffff,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,1993,300ZX,5,957
107,2021-06-24 10:19:51,2021-06-11 09:06:01,2021-08-30 18:46:55,AUTOMATIC,Pink,78,GASOLINE,http://dummyimage.com/205x129.png/5fa2dd/ffffff,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,1993,4Runner,9,823
108,2021-08-27 20:54:39,2021-06-09 14:05:57,2021-08-12 02:59:03,AUTOMATIC,Yellow,13,GAS,http://dummyimage.com/209x319.png/5fa2dd/ffffff,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,2007,Daewoo Lacetti,7,734
109,2021-09-23 13:51:17,2021-06-21 17:30:06,2021-06-24 21:49:53,AUTOMATIC,Green,49,DIESEL,http://dummyimage.com/207x211.png/ff4444/ffffff,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,2004,LS,4,302
110,2021-04-16 02:01:06,2021-09-12 23:25:53,2021-05-20 09:27:27,STICK,Pink,15,DIESEL,http://dummyimage.com/171x243.png/dddddd/000000,arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,2001,Cabriolet,4,563
111,2021-07-16 14:42:11,2021-04-08 03:28:49,2021-09-09 23:05:14,AUTOMATIC,Indigo,64,GAS,http://dummyimage.com/109x385.png/ff4444/ffffff,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,2001,Express 2500,2,295
112,2021-04-01 12:05:51,2021-06-19 20:58:55,2021-01-17 16:00:24,STICK,Red,83,GASOLINE,http://dummyimage.com/181x303.png/ff4444/ffffff,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,2002,Venture,1,152
113,2021-06-29 12:46:04,2021-05-31 16:15:29,2021-08-10 07:12:07,AUTOMATIC,Aquamarine,82,GASOLINE,http://dummyimage.com/122x362.png/ff4444/ffffff,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula,1992,Accord,2,803
114,2021-04-15 16:22:54,2021-09-14 02:22:38,2021-03-18 21:56:46,AUTOMATIC,Pink,5,DIESEL,http://dummyimage.com/105x239.png/ff4444/ffffff,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,1994,GTO,1,411
115,2021-01-07 07:04:18,2021-01-16 21:20:00,2021-09-24 19:35:36,AUTOMATIC,Indigo,95,GASOLINE,http://dummyimage.com/171x293.png/ff4444/ffffff,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,2002,Savana 1500,1,396
116,2021-08-12 19:43:20,2021-04-06 17:22:24,2021-09-16 17:21:11,STICK,Indigo,12,GAS,http://dummyimage.com/146x370.png/dddddd/000000,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,2006,H2,10,858
117,2021-01-22 10:35:21,2021-08-19 08:37:16,2021-03-26 06:04:40,STICK,Green,67,DIESEL,http://dummyimage.com/226x122.png/dddddd/000000,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,2000,Econoline E250,5,438
118,2021-09-06 17:52:12,2021-05-06 08:21:05,2021-07-22 20:28:55,STICK,Red,79,GAS,http://dummyimage.com/199x116.png/ff4444/ffffff,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,2004,545,7,763
119,2021-06-12 09:05:00,2021-01-24 06:43:01,2021-05-10 00:40:54,AUTOMATIC,Yellow,95,GASOLINE,http://dummyimage.com/160x392.png/ff4444/ffffff,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,2005,Bonneville,10,51
120,2021-09-07 10:59:48,2021-01-11 01:32:21,2021-01-07 05:56:45,STICK,Green,90,GAS,http://dummyimage.com/155x343.png/dddddd/000000,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,1996,RL,6,591
121,2021-01-31 14:51:08,2021-09-05 04:57:05,2021-05-23 14:12:15,AUTOMATIC,Violet,3,GASOLINE,http://dummyimage.com/102x400.png/dddddd/000000,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,2011,MKX,1,481
122,2021-06-14 09:36:58,2021-07-20 09:46:39,2021-03-01 23:28:57,AUTOMATIC,Fuscia,93,GASOLINE,http://dummyimage.com/192x226.png/cc0000/ffffff,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,1997,Mustang,7,54
123,2021-01-30 13:57:00,2021-04-22 01:49:39,2021-08-09 10:46:35,AUTOMATIC,Crimson,98,GAS,http://dummyimage.com/123x370.png/dddddd/000000,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,2013,Genesis Coupe,4,882
124,2021-06-28 20:01:53,2021-04-24 06:41:40,2021-06-09 17:47:37,STICK,Red,33,DIESEL,http://dummyimage.com/189x133.png/dddddd/000000,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,2002,3 Series,1,625
125,2021-02-21 02:31:49,2021-02-21 21:29:38,2021-07-22 11:43:16,STICK,Goldenrod,8,GAS,http://dummyimage.com/151x341.png/5fa2dd/ffffff,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,2003,Seville,5,920
126,2021-03-09 09:39:54,2021-09-11 03:57:52,2021-06-25 04:05:54,AUTOMATIC,Pink,85,GAS,http://dummyimage.com/211x127.png/dddddd/000000,ligula vehicula consequat morbi a ipsum integer a nibh in quis,1993,Sportvan G10,7,85
127,2021-07-23 11:28:18,2021-06-23 12:51:50,2021-07-05 07:23:31,STICK,Fuscia,95,GASOLINE,http://dummyimage.com/193x261.png/cc0000/ffffff,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,1998,626,4,752
128,2021-03-22 16:17:55,2021-05-20 23:34:46,2021-03-23 12:05:05,STICK,Yellow,80,DIESEL,http://dummyimage.com/244x288.png/dddddd/000000,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,2007,Forenza,8,419
129,2021-07-31 12:21:26,2021-01-20 05:48:20,2021-09-03 09:38:29,AUTOMATIC,Blue,76,GAS,http://dummyimage.com/121x116.png/dddddd/000000,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,1997,Ram 3500,7,356
130,2021-04-22 01:51:59,2021-09-03 04:08:41,2021-07-21 14:21:34,AUTOMATIC,Orange,48,GASOLINE,http://dummyimage.com/108x346.png/ff4444/ffffff,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,2001,Mustang,6,899
131,2021-09-09 09:38:20,2021-05-19 06:44:34,2021-08-12 20:25:38,AUTOMATIC,Orange,20,GAS,http://dummyimage.com/108x285.png/5fa2dd/ffffff,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,2010,Q5,6,465
132,2021-05-31 22:30:10,2021-05-10 03:22:29,2021-04-21 10:51:58,STICK,Violet,31,GASOLINE,http://dummyimage.com/177x196.png/ff4444/ffffff,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices,2007,i-290,4,409
133,2021-09-15 18:08:34,2021-09-03 03:14:52,2021-09-18 22:06:44,AUTOMATIC,Violet,86,DIESEL,http://dummyimage.com/221x166.png/cc0000/ffffff,nunc donec quis orci eget orci vehicula condimentum curabitur in,1995,Sonata,10,4
134,2021-04-28 12:43:42,2021-01-14 03:48:26,2021-06-16 13:32:29,STICK,Orange,54,DIESEL,http://dummyimage.com/194x365.png/dddddd/000000,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,2009,A5,2,705
135,2021-08-08 00:49:24,2021-06-19 19:26:12,2021-01-15 22:37:11,AUTOMATIC,Goldenrod,10,GAS,http://dummyimage.com/128x352.png/5fa2dd/ffffff,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,2004,Tacoma,2,899
136,2021-04-11 23:28:34,2021-07-14 02:15:44,2021-09-22 21:27:36,AUTOMATIC,Red,9,DIESEL,http://dummyimage.com/163x287.png/ff4444/ffffff,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,2000,Hombre,1,148
137,2021-02-27 21:13:01,2021-07-30 22:09:28,2021-05-11 16:29:42,AUTOMATIC,Puce,32,GASOLINE,http://dummyimage.com/167x396.png/ff4444/ffffff,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,1995,Suburban 2500,4,513
138,2021-02-22 06:13:22,2021-08-26 05:02:23,2021-08-20 07:03:49,AUTOMATIC,Teal,39,GAS,http://dummyimage.com/237x247.png/ff4444/ffffff,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,2000,Regal,3,86
139,2021-09-04 15:38:22,2021-06-02 18:46:30,2021-01-24 02:34:45,AUTOMATIC,Crimson,42,GASOLINE,http://dummyimage.com/219x137.png/cc0000/ffffff,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,2008,612 Scaglietti,5,338
140,2021-07-21 01:04:22,2021-09-09 19:01:07,2021-04-03 14:13:12,AUTOMATIC,Orange,57,GASOLINE,http://dummyimage.com/108x383.png/dddddd/000000,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,1999,Grand Vitara,6,114
141,2021-09-17 20:45:38,2021-05-07 11:55:18,2021-05-02 03:27:00,STICK,Purple,7,GAS,http://dummyimage.com/209x225.png/5fa2dd/ffffff,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,1995,Town Car,7,743
142,2021-03-17 23:19:29,2021-03-22 19:12:18,2021-09-02 12:16:53,AUTOMATIC,Orange,5,GASOLINE,http://dummyimage.com/158x291.png/5fa2dd/ffffff,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,2004,XL-7,6,181
143,2021-04-13 21:27:59,2021-07-10 20:39:18,2021-02-17 01:25:54,AUTOMATIC,Blue,99,GASOLINE,http://dummyimage.com/151x395.png/ff4444/ffffff,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,2001,4Runner,7,643
144,2021-01-23 23:18:44,2021-06-13 10:50:16,2021-09-07 00:24:49,AUTOMATIC,Goldenrod,100,GASOLINE,http://dummyimage.com/188x173.png/dddddd/000000,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,2008,Eos,5,698
145,2021-08-29 13:06:17,2021-08-14 17:11:19,2021-01-26 01:31:43,STICK,Teal,40,GAS,http://dummyimage.com/111x244.png/cc0000/ffffff,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique,2000,V70,8,896
146,2021-08-15 04:46:39,2021-05-06 20:10:11,2021-09-15 13:48:04,AUTOMATIC,Teal,35,GASOLINE,http://dummyimage.com/175x141.png/dddddd/000000,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,2000,Dakota Club,6,795
147,2021-06-17 07:26:31,2021-05-15 22:58:58,2021-04-20 03:32:14,STICK,Puce,47,GAS,http://dummyimage.com/138x100.png/dddddd/000000,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,1994,RX-7,1,567
148,2021-01-17 22:57:56,2021-02-09 00:58:57,2021-07-13 03:28:32,AUTOMATIC,Red,98,DIESEL,http://dummyimage.com/156x192.png/5fa2dd/ffffff,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,2012,Cooper,10,459
149,2021-08-05 03:24:19,2021-09-18 01:28:32,2021-04-25 16:03:32,STICK,Violet,35,GAS,http://dummyimage.com/171x109.png/cc0000/ffffff,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,2001,Suburban 2500,8,554
150,2021-07-20 17:06:34,2021-08-03 01:22:58,2021-07-26 13:16:29,AUTOMATIC,Mauv,22,GAS,http://dummyimage.com/187x315.png/5fa2dd/ffffff,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,1992,Eldorado,5,200
151,2021-05-23 23:38:12,2021-04-14 03:03:01,2021-05-01 20:20:11,STICK,Fuscia,60,DIESEL,http://dummyimage.com/226x110.png/5fa2dd/ffffff,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,2010,Armada,5,594
152,2021-07-02 10:37:21,2021-09-05 08:06:17,2021-07-20 23:08:38,STICK,Blue,85,GAS,http://dummyimage.com/163x259.png/dddddd/000000,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,1993,F150,8,223
153,2021-06-01 02:50:09,2021-03-03 12:21:21,2021-06-20 18:05:16,AUTOMATIC,Aquamarine,25,DIESEL,http://dummyimage.com/231x311.png/dddddd/000000,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,2010,Gallardo,3,991
154,2021-01-04 12:40:35,2021-08-02 13:33:52,2021-01-31 06:33:26,STICK,Aquamarine,42,DIESEL,http://dummyimage.com/218x168.png/dddddd/000000,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,2013,CX-5,5,593
155,2021-07-05 12:02:49,2021-02-26 06:52:42,2021-05-11 23:13:18,AUTOMATIC,Mauv,82,GASOLINE,http://dummyimage.com/238x255.png/ff4444/ffffff,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula,2004,S2000,10,496
156,2021-07-03 01:51:43,2021-01-31 16:41:53,2021-07-18 04:54:15,AUTOMATIC,Fuscia,37,GASOLINE,http://dummyimage.com/120x193.png/dddddd/000000,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,2011,GL-Class,10,868
157,2021-04-07 03:56:07,2021-01-28 23:29:44,2021-03-09 07:48:23,AUTOMATIC,Puce,87,DIESEL,http://dummyimage.com/124x283.png/cc0000/ffffff,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,2011,Accent,9,318
158,2021-01-05 09:10:03,2021-03-06 11:05:08,2021-06-13 20:06:29,STICK,Orange,8,GAS,http://dummyimage.com/231x268.png/cc0000/ffffff,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,2000,VehiCROSS,8,979
159,2021-01-12 17:09:23,2021-02-06 15:04:04,2021-06-09 22:14:24,STICK,Crimson,39,DIESEL,http://dummyimage.com/168x351.png/ff4444/ffffff,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit,2011,Armada,10,327
160,2021-03-16 20:24:29,2021-03-29 13:55:32,2021-05-11 00:09:17,STICK,Goldenrod,56,DIESEL,http://dummyimage.com/133x369.png/5fa2dd/ffffff,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,2011,Expedition,3,886
161,2021-01-08 08:23:33,2021-08-15 08:38:57,2021-09-09 23:41:37,AUTOMATIC,Maroon,57,GASOLINE,http://dummyimage.com/199x282.png/5fa2dd/ffffff,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,1995,T100 Xtra,2,420
162,2021-08-29 21:13:35,2021-06-17 16:11:38,2021-09-16 21:52:14,AUTOMATIC,Blue,37,DIESEL,http://dummyimage.com/210x101.png/dddddd/000000,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,1994,Viper RT/10,4,649
163,2021-03-01 14:52:24,2021-08-17 11:29:40,2021-09-10 09:35:41,STICK,Indigo,1,GAS,http://dummyimage.com/165x335.png/cc0000/ffffff,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui,1997,Paseo,3,198
164,2021-09-07 17:04:36,2021-05-21 13:54:59,2021-03-18 14:14:40,STICK,Purple,37,GASOLINE,http://dummyimage.com/203x209.png/dddddd/000000,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,1998,Cabriolet,3,737
165,2021-08-07 11:18:43,2021-06-19 01:43:45,2021-08-25 02:04:27,AUTOMATIC,Crimson,93,GASOLINE,http://dummyimage.com/171x313.png/ff4444/ffffff,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,2001,Sable,2,391
166,2021-01-29 03:55:37,2021-03-17 08:01:19,2021-08-23 02:01:42,STICK,Turquoise,36,GASOLINE,http://dummyimage.com/147x204.png/ff4444/ffffff,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,1991,Navajo,9,160
167,2021-01-04 03:39:57,2021-06-22 04:12:43,2021-09-12 17:07:29,AUTOMATIC,Maroon,34,DIESEL,http://dummyimage.com/230x328.png/ff4444/ffffff,nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,2005,Yukon XL 2500,2,920
168,2021-07-15 09:21:48,2021-03-16 10:01:29,2021-02-04 23:29:50,AUTOMATIC,Green,31,GASOLINE,http://dummyimage.com/233x391.png/dddddd/000000,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis,2005,Savana 2500,8,46
169,2021-01-10 09:46:40,2021-01-16 16:16:57,2021-01-25 20:58:53,AUTOMATIC,Red,28,DIESEL,http://dummyimage.com/184x137.png/ff4444/ffffff,volutpat quam pede lobortis ligula sit amet eleifend pede libero,2006,Sonata,5,849
170,2021-09-23 22:02:18,2021-08-02 18:47:33,2021-05-21 20:24:15,STICK,Aquamarine,59,DIESEL,http://dummyimage.com/203x230.png/5fa2dd/ffffff,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,2002,MDX,2,436
171,2021-07-03 18:51:01,2021-09-15 15:00:45,2021-08-31 19:09:21,STICK,Red,27,GAS,http://dummyimage.com/213x244.png/dddddd/000000,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,1992,3000GT,2,625
172,2021-08-20 07:15:38,2021-05-14 01:43:22,2021-09-19 08:37:13,STICK,Green,81,GASOLINE,http://dummyimage.com/131x322.png/ff4444/ffffff,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,2004,Tundra,6,634
173,2021-06-22 09:32:56,2021-07-30 06:44:14,2021-09-08 18:41:22,STICK,Crimson,57,GAS,http://dummyimage.com/131x117.png/cc0000/ffffff,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,1909,Model T,1,798
174,2021-02-24 01:59:50,2021-04-04 06:02:15,2021-08-14 11:16:40,AUTOMATIC,Turquoise,39,DIESEL,http://dummyimage.com/195x285.png/ff4444/ffffff,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,1996,Windstar,2,959
175,2021-05-17 11:26:27,2021-06-13 17:59:58,2021-08-07 00:26:59,STICK,Yellow,36,GAS,http://dummyimage.com/204x239.png/ff4444/ffffff,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,2008,Continental GTC,6,375
176,2021-02-27 11:21:35,2021-04-11 17:08:32,2021-05-31 07:44:10,STICK,Indigo,86,DIESEL,http://dummyimage.com/118x336.png/ff4444/ffffff,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque,2006,Relay,9,101
177,2021-04-05 14:45:51,2021-04-02 03:57:16,2021-09-04 17:04:37,AUTOMATIC,Purple,77,DIESEL,http://dummyimage.com/177x155.png/dddddd/000000,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,2008,Forenza,6,444
