car_price_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers
101,2021-06-21 15:15:22,2021-06-13 02:55:01,2021-08-08 07:56:25,AUTOMATIC,Purple,74,GASOLINE,http://dummyimage.com/191x239.png/dddddd/000000,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros,1995,Grand Voyager,7
102,2021-06-25 16:30:46,2021-03-13 12:33:56,2021-09-19 20:50:34,STICK,Blue,1,DIESEL,http://dummyimage.com/207x125.png/cc0000/ffffff,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,2007,Montego,4
103,2021-07-28 06:00:11,2021-07-09 16:30:14,2021-01-08 20:55:29,AUTOMATIC,Red,19,GAS,http://dummyimage.com/222x152.png/ff4444/ffffff,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,2010,Compass,9
104,2021-06-20 06:11:50,2021-02-22 15:35:43,2021-02-25 01:38:01,STICK,Yellow,37,DIESEL,http://dummyimage.com/124x390.png/cc0000/ffffff,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,1990,Turbo Firefly,4
105,2021-07-09 08:09:25,2021-08-24 17:56:28,2021-09-21 23:32:54,STICK,Blue,28,DIESEL,http://dummyimage.com/181x190.png/5fa2dd/ffffff,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,1996,Mustang,1
106,2021-03-05 03:48:31,2021-03-29 14:42:59,2021-07-12 23:33:06,AUTOMATIC,Khaki,14,DIESEL,http://dummyimage.com/200x280.png/ff4444/ffffff,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,2003,Aerio,6
107,2021-07-16 19:18:19,2021-03-27 23:19:05,2021-08-23 20:11:40,STICK,Indigo,16,DIESEL,http://dummyimage.com/132x324.png/ff4444/ffffff,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,2009,FJ Cruiser,3
108,2021-02-03 00:06:00,2021-01-04 17:22:04,2021-06-21 20:30:13,AUTOMATIC,Indigo,73,GASOLINE,http://dummyimage.com/208x108.png/5fa2dd/ffffff,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2007,Navigator,10
109,2021-08-06 09:46:38,2021-05-27 13:12:26,2021-05-30 11:39:49,AUTOMATIC,Aquamarine,35,GASOLINE,http://dummyimage.com/197x280.png/dddddd/000000,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,1985,Tempo,7
110,2021-05-15 10:54:04,2021-02-15 00:04:11,2021-04-16 13:52:39,STICK,Yellow,11,DIESEL,http://dummyimage.com/163x115.png/dddddd/000000,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,2008,Grand Caravan,10
111,2021-02-17 13:41:18,2021-04-27 13:32:02,2021-07-07 03:20:15,AUTOMATIC,Puce,25,DIESEL,http://dummyimage.com/118x309.png/5fa2dd/ffffff,at nulla suspendisse potenti cras in purus eu magna vulputate,1997,Mustang,4
112,2021-03-05 09:04:23,2021-03-29 04:03:49,2021-07-30 17:54:00,STICK,Purple,15,DIESEL,http://dummyimage.com/167x286.png/ff4444/ffffff,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,1992,F350,2
113,2021-04-13 20:33:47,2021-02-03 08:13:56,2021-01-02 09:48:11,STICK,Orange,22,DIESEL,http://dummyimage.com/248x119.png/cc0000/ffffff,in faucibus orci luctus et ultrices posuere cubilia curae nulla,2000,Hombre,5
114,2021-01-12 22:22:02,2021-07-21 19:06:43,2021-06-21 17:56:43,AUTOMATIC,Purple,53,GAS,http://dummyimage.com/218x208.png/dddddd/000000,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,2007,Outlook,8
115,2021-03-20 00:44:07,2021-05-22 08:36:48,2021-04-02 12:11:03,AUTOMATIC,Turquoise,58,GASOLINE,http://dummyimage.com/192x185.png/ff4444/ffffff,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,2002,Econoline E350,10
116,2021-09-03 12:16:08,2021-07-27 18:02:51,2021-01-19 14:38:25,AUTOMATIC,Maroon,98,GASOLINE,http://dummyimage.com/158x323.png/cc0000/ffffff,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,2005,Gallardo,10
117,2021-05-09 07:53:47,2021-04-03 23:35:43,2021-05-05 19:04:53,STICK,Indigo,73,GAS,http://dummyimage.com/155x297.png/5fa2dd/ffffff,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,1996,Talon,8
118,2021-07-09 11:26:25,2021-01-04 00:35:03,2021-07-24 07:31:55,AUTOMATIC,Red,82,GASOLINE,http://dummyimage.com/100x341.png/cc0000/ffffff,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit,1989,L300,9
119,2021-09-02 16:46:03,2021-03-28 14:51:43,2021-05-21 03:47:30,AUTOMATIC,Teal,100,DIESEL,http://dummyimage.com/121x100.png/5fa2dd/ffffff,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,1998,5 Series,4
120,2021-05-12 20:04:59,2021-03-07 00:47:51,2021-03-13 03:34:20,STICK,Crimson,90,GASOLINE,http://dummyimage.com/119x394.png/ff4444/ffffff,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2009,S60,10
121,2021-02-09 02:27:48,2021-03-22 01:19:45,2021-03-26 01:50:14,STICK,Khaki,98,GASOLINE,http://dummyimage.com/126x242.png/dddddd/000000,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,1994,Silhouette,4
122,2021-06-13 11:47:16,2021-09-13 14:58:46,2021-05-05 13:18:26,AUTOMATIC,Aquamarine,20,DIESEL,http://dummyimage.com/187x183.png/cc0000/ffffff,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien,2011,Fit,2
123,2021-05-10 10:20:23,2021-08-18 06:57:21,2021-09-06 11:03:45,AUTOMATIC,Crimson,44,GASOLINE,http://dummyimage.com/126x118.png/dddddd/000000,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,2006,Tucson,4
124,2021-02-06 05:28:08,2021-05-20 14:38:02,2021-02-07 03:29:45,STICK,Goldenrod,13,DIESEL,http://dummyimage.com/155x396.png/dddddd/000000,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,2012,RL,4
125,2021-08-17 08:09:42,2021-05-15 18:22:23,2021-06-06 05:16:11,STICK,Puce,51,DIESEL,http://dummyimage.com/210x356.png/cc0000/ffffff,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2008,A4,7
126,2021-05-07 15:54:38,2021-05-31 08:09:02,2021-02-07 21:27:55,STICK,Purple,69,GAS,http://dummyimage.com/224x111.png/5fa2dd/ffffff,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,1995,Prizm,3
127,2021-06-17 07:57:03,2021-06-13 00:14:45,2021-04-07 12:47:38,STICK,Mauv,3,GAS,http://dummyimage.com/206x245.png/5fa2dd/ffffff,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,1987,Jetta,4
128,2021-09-01 06:23:59,2021-01-31 22:27:03,2021-08-05 20:19:44,AUTOMATIC,Turquoise,3,DIESEL,http://dummyimage.com/234x391.png/dddddd/000000,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,1997,Crown Victoria,3
129,2021-02-17 05:56:14,2021-06-23 06:22:42,2021-01-30 15:04:12,STICK,Violet,80,GASOLINE,http://dummyimage.com/199x193.png/5fa2dd/ffffff,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,1988,LTD Crown Victoria,5
130,2021-06-09 18:27:56,2021-02-26 14:42:07,2021-05-28 21:19:04,AUTOMATIC,Crimson,47,GAS,http://dummyimage.com/127x113.png/5fa2dd/ffffff,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,2008,Commander,9
131,2021-01-31 05:08:05,2021-02-23 10:07:41,2021-06-25 17:11:07,STICK,Orange,63,GASOLINE,http://dummyimage.com/196x339.png/5fa2dd/ffffff,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,2006,Mustang,4
132,2021-07-02 04:42:05,2021-01-02 12:59:01,2021-09-24 15:16:53,STICK,Teal,40,GAS,http://dummyimage.com/215x131.png/ff4444/ffffff,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,1988,SJ,1
133,2021-09-01 14:36:30,2021-01-15 00:16:13,2021-03-22 16:39:50,STICK,Fuscia,21,GAS,http://dummyimage.com/107x388.png/cc0000/ffffff,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate,1998,Town Car,1
134,2021-09-10 08:22:26,2021-07-11 16:32:50,2021-03-25 08:46:37,STICK,Aquamarine,99,GAS,http://dummyimage.com/238x165.png/5fa2dd/ffffff,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,1990,Civic,4
135,2021-09-03 16:10:29,2021-08-16 17:02:30,2021-08-15 19:08:23,AUTOMATIC,Turquoise,58,GASOLINE,http://dummyimage.com/183x122.png/dddddd/000000,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit,1996,Millenia,7
136,2021-05-03 03:00:55,2021-05-17 11:50:31,2021-09-11 11:23:56,AUTOMATIC,Crimson,71,DIESEL,http://dummyimage.com/157x196.png/cc0000/ffffff,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,2001,I,9
137,2021-09-02 13:44:59,2021-03-23 01:09:28,2021-04-08 21:22:19,AUTOMATIC,Blue,83,GASOLINE,http://dummyimage.com/148x371.png/ff4444/ffffff,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla,2008,Daewoo Lacetti,8
138,2021-04-09 05:46:05,2021-05-10 11:28:27,2021-04-13 19:21:40,AUTOMATIC,Turquoise,70,GAS,http://dummyimage.com/173x107.png/ff4444/ffffff,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,2011,LR2,9
139,2021-08-24 00:40:39,2021-03-01 01:19:48,2021-02-10 19:23:58,AUTOMATIC,Crimson,100,GASOLINE,http://dummyimage.com/196x147.png/cc0000/ffffff,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,2010,Tundra,10
140,2021-04-07 00:41:44,2021-06-18 09:15:45,2021-04-08 12:31:13,AUTOMATIC,Maroon,97,GASOLINE,http://dummyimage.com/116x185.png/dddddd/000000,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,2002,Sedona,1
141,2021-05-23 21:34:14,2021-08-14 23:27:32,2021-01-06 05:38:29,STICK,Purple,27,DIESEL,http://dummyimage.com/194x191.png/5fa2dd/ffffff,lectus in est risus auctor sed tristique in tempus sit amet sem fusce,1994,Galant,4
142,2021-03-02 17:49:15,2021-05-23 04:34:10,2021-03-01 03:16:28,AUTOMATIC,Puce,97,DIESEL,http://dummyimage.com/241x210.png/5fa2dd/ffffff,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,1993,2500 Club Coupe,3
143,2021-01-06 01:42:49,2021-01-12 07:47:59,2021-01-27 01:02:04,STICK,Goldenrod,2,GASOLINE,http://dummyimage.com/247x249.png/ff4444/ffffff,quis odio consequat varius integer ac leo pellentesque ultrices mattis,1994,Sundance,10
144,2021-04-22 09:29:55,2021-03-10 22:44:46,2021-03-26 15:39:58,AUTOMATIC,Indigo,11,GAS,http://dummyimage.com/240x281.png/cc0000/ffffff,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,2012,57,8
145,2021-09-03 14:36:21,2021-09-11 18:07:04,2021-07-30 18:06:53,AUTOMATIC,Teal,95,GASOLINE,http://dummyimage.com/211x387.png/cc0000/ffffff,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,2000,9-5,2
146,2021-08-14 18:28:40,2021-03-28 11:30:23,2021-05-22 01:30:03,STICK,Green,12,GASOLINE,http://dummyimage.com/180x152.png/5fa2dd/ffffff,duis bibendum felis sed interdum venenatis turpis enim blandit mi in,2006,Mazda3,6
147,2021-05-06 02:54:52,2021-05-27 17:33:05,2021-07-20 07:42:59,STICK,Crimson,23,GAS,http://dummyimage.com/101x185.png/5fa2dd/ffffff,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,1986,4000CS Quattro,7
148,2021-01-11 11:57:04,2021-06-24 02:56:42,2021-07-31 09:46:40,AUTOMATIC,Crimson,58,GAS,http://dummyimage.com/166x120.png/cc0000/ffffff,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,1997,Escort,4
149,2021-07-08 02:23:45,2021-09-20 15:17:16,2021-05-29 22:17:34,AUTOMATIC,Crimson,57,DIESEL,http://dummyimage.com/132x394.png/cc0000/ffffff,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim,1995,Ram 1500 Club,5
150,2021-09-02 11:00:57,2021-02-15 16:33:42,2021-04-25 11:44:22,STICK,Orange,83,GASOLINE,http://dummyimage.com/141x171.png/cc0000/ffffff,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,2006,Torrent,8
151,2021-07-17 14:51:07,2021-07-30 04:07:27,2021-07-12 14:12:00,AUTOMATIC,Green,25,DIESEL,http://dummyimage.com/182x361.png/ff4444/ffffff,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,2004,SRX,5
152,2021-06-08 09:26:42,2021-06-22 07:39:55,2021-03-23 21:05:37,STICK,Mauv,53,GAS,http://dummyimage.com/170x231.png/dddddd/000000,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,2010,Silverado 2500,10
153,2021-08-01 03:45:05,2021-04-11 21:49:11,2021-05-17 17:41:02,STICK,Orange,33,GASOLINE,http://dummyimage.com/159x282.png/5fa2dd/ffffff,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,2007,Sedona,9
154,2021-03-17 18:05:39,2021-03-17 21:26:16,2021-07-08 12:17:23,STICK,Purple,22,DIESEL,http://dummyimage.com/167x292.png/cc0000/ffffff,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,2001,Ram 1500,3
155,2021-07-26 06:21:52,2021-08-18 14:16:17,2021-07-21 04:56:40,AUTOMATIC,Pink,9,DIESEL,http://dummyimage.com/190x107.png/cc0000/ffffff,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,1996,Golf,4
156,2021-05-13 01:08:21,2021-02-25 13:54:29,2021-04-11 05:19:40,STICK,Orange,61,DIESEL,http://dummyimage.com/211x147.png/cc0000/ffffff,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,1989,SJ,9
157,2021-01-10 05:15:05,2021-04-17 07:27:45,2021-02-05 00:04:17,AUTOMATIC,Blue,63,DIESEL,http://dummyimage.com/194x165.png/cc0000/ffffff,sapien non mi integer ac neque duis bibendum morbi non,1989,Skylark,8
158,2021-07-19 00:31:59,2021-05-15 08:23:22,2021-07-01 15:27:44,STICK,Violet,89,GASOLINE,http://dummyimage.com/246x167.png/5fa2dd/ffffff,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,2009,Versa,9
159,2021-06-01 23:08:37,2021-02-20 15:19:20,2021-04-04 05:57:48,STICK,Teal,56,GASOLINE,http://dummyimage.com/189x214.png/cc0000/ffffff,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis,2000,RL,5
160,2021-02-04 12:19:56,2021-01-25 01:52:02,2021-06-17 09:29:47,AUTOMATIC,Yellow,44,GASOLINE,http://dummyimage.com/170x386.png/ff4444/ffffff,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,1992,900,9
161,2021-05-29 22:25:48,2021-02-18 20:48:58,2021-03-04 07:36:20,STICK,Maroon,42,GAS,http://dummyimage.com/129x160.png/cc0000/ffffff,ut volutpat sapien arcu sed augue aliquam erat volutpat in,1991,Diablo,10
162,2021-07-15 23:40:10,2021-07-06 04:42:32,2021-01-19 01:26:11,STICK,Aquamarine,92,GAS,http://dummyimage.com/105x242.png/cc0000/ffffff,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,2004,Savana 2500,3
163,2021-01-02 13:42:21,2021-01-09 05:31:13,2021-07-18 00:09:57,STICK,Mauv,63,GAS,http://dummyimage.com/119x383.png/dddddd/000000,porttitor id consequat in consequat ut nulla sed accumsan felis,1989,Firefly,8
164,2021-07-25 04:32:51,2021-01-26 03:35:34,2021-02-21 05:17:18,STICK,Fuscia,20,DIESEL,http://dummyimage.com/164x140.png/ff4444/ffffff,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,2010,Rio,10
165,2021-01-03 04:18:33,2021-07-27 01:43:26,2021-09-20 10:15:57,STICK,Puce,20,DIESEL,http://dummyimage.com/172x332.png/ff4444/ffffff,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,1995,G-Series G30,8
166,2021-04-27 20:13:56,2021-04-02 02:25:29,2021-06-22 08:56:38,AUTOMATIC,Red,38,GASOLINE,http://dummyimage.com/210x155.png/dddddd/000000,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,2009,Colorado,9
167,2021-07-20 02:03:28,2021-08-16 18:11:20,2021-08-03 18:13:03,AUTOMATIC,Aquamarine,57,GASOLINE,http://dummyimage.com/249x268.png/ff4444/ffffff,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,2011,Mulsanne,4
168,2021-08-27 12:13:26,2021-08-15 11:04:38,2021-07-04 16:25:25,AUTOMATIC,Khaki,87,GAS,http://dummyimage.com/187x196.png/ff4444/ffffff,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,2003,RAV4,10
169,2021-08-05 21:35:10,2021-02-22 04:42:56,2021-07-13 14:06:18,STICK,Goldenrod,47,GASOLINE,http://dummyimage.com/199x318.png/dddddd/000000,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,2005,Excursion,10
170,2021-07-08 18:33:27,2021-01-08 06:53:15,2021-07-16 18:22:29,STICK,Goldenrod,57,GAS,http://dummyimage.com/226x272.png/ff4444/ffffff,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,2008,Sequoia,7
171,2021-06-27 11:01:40,2021-09-07 15:24:25,2021-01-01 04:57:17,STICK,Orange,69,DIESEL,http://dummyimage.com/156x137.png/5fa2dd/ffffff,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,2012,Camry,5
172,2021-09-09 15:04:27,2021-09-11 18:40:51,2021-03-17 10:05:44,AUTOMATIC,Violet,89,GAS,http://dummyimage.com/137x108.png/5fa2dd/ffffff,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris,1992,940,10
173,2021-06-21 11:29:47,2021-02-17 15:43:20,2021-09-10 17:21:32,STICK,Green,33,GASOLINE,http://dummyimage.com/148x388.png/dddddd/000000,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed,1999,Tracer,3
174,2021-07-05 22:11:54,2021-03-17 12:40:20,2021-05-31 22:16:10,AUTOMATIC,Goldenrod,27,GASOLINE,http://dummyimage.com/169x271.png/dddddd/000000,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl,2006,xB,5
175,2021-03-22 21:57:19,2021-02-25 09:34:03,2021-03-12 01:11:56,STICK,Purple,90,DIESEL,http://dummyimage.com/123x183.png/5fa2dd/ffffff,lobortis sapien sapien non mi integer ac neque duis bibendum morbi,2009,Colorado,10
176,2021-01-26 11:58:54,2021-04-16 04:59:18,2021-06-11 02:29:36,STICK,Goldenrod,66,GAS,http://dummyimage.com/138x392.png/ff4444/ffffff,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,2001,Prelude,3
177,2021-01-20 08:26:24,2021-05-24 06:38:15,2021-09-20 01:41:37,AUTOMATIC,Violet,77,DIESEL,http://dummyimage.com/182x334.png/5fa2dd/ffffff,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,1987,S-Class,9
178,2021-01-10 03:29:24,2021-07-26 13:35:35,2021-08-19 17:34:00,AUTOMATIC,Green,92,GASOLINE,http://dummyimage.com/196x268.png/cc0000/ffffff,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,1984,Parisienne,6
179,2021-02-27 17:32:40,2021-01-01 13:51:19,2021-01-24 02:53:28,AUTOMATIC,Violet,32,GASOLINE,http://dummyimage.com/162x347.png/5fa2dd/ffffff,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,2009,Envoy,9
180,2021-01-03 16:17:41,2021-09-23 13:35:03,2021-04-11 14:34:56,AUTOMATIC,Blue,44,DIESEL,http://dummyimage.com/127x250.png/ff4444/ffffff,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,2003,X5,10
181,2021-03-31 10:01:40,2021-03-09 23:19:37,2021-09-13 12:32:08,AUTOMATIC,Teal,10,GASOLINE,http://dummyimage.com/116x158.png/ff4444/ffffff,interdum mauris non ligula pellentesque ultrices phasellus id sapien in,2007,C8,1
